EGT_ID,EGT_UID,ELCODE,TAXGROUP,G_NAME,G_COMNAME,ORIGIN,PRESENCE,COMMENTS,HUC8_OLD,HUC8_WBD,CONV_DATA,DUP_FLAG,PCTOVRLAP,CONF_SCORE,CONFMETHOD,CONF_COM,CONF_EO,REFCODE1,SHORT_CIT1,NEW_DATA,NEW_RECTOT,NEW_SRC,NEW_COM,REFCODE2,SHORT_CIT2,CURR_EO,EOpost1978,EO_noDate
106894,2-106894,ICMAL09040,Crayfishes,Cambarellus puer,Swamp Dwarf Crayfish,Native,Present,,,12020007,,,,,,,,,,Y,1,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106894,2-106894,ICMAL09040,Crayfishes,Cambarellus puer,Swamp Dwarf Crayfish,Native,Present,,,12040102,,,,,,,,,,Y,2,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106894,2-106894,ICMAL09040,Crayfishes,Cambarellus puer,Swamp Dwarf Crayfish,Native,Present,,,12040202,,,,,,,,,,Y,2,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106894,2-106894,ICMAL09040,Crayfishes,Cambarellus puer,Swamp Dwarf Crayfish,Native,Present,,,12040204,,,,,,,,,,Y,2,BISON,,,NEEDS REVIEW - MULTIPLE BISON REFERENCES IN HUC,,,
106894,2-106894,ICMAL09040,Crayfishes,Cambarellus puer,Swamp Dwarf Crayfish,Native,Present,,,12040205,,,,,,,,,,Y,3,BISON,,,NEEDS REVIEW - MULTIPLE BISON REFERENCES IN HUC,,,
106894,2-106894,ICMAL09040,Crayfishes,Cambarellus puer,Swamp Dwarf Crayfish,Native,Present,,,12070103,,,,,,,,,,Y,1,BISON,,,"National Museum of Natural History, Smithsonian Institution. NMNH Extant Specimen and Observation Records. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106894,2-106894,ICMAL09040,Crayfishes,Cambarellus puer,Swamp Dwarf Crayfish,Native,Present,,,12070104,,,,,,,,,,Y,4,BISON,,,NEEDS REVIEW - MULTIPLE BISON REFERENCES IN HUC,,,
106894,2-106894,ICMAL09040,Crayfishes,Cambarellus puer,Swamp Dwarf Crayfish,Native,Present,,,12070205,,,,,,,,,,Y,5,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106894,2-106894,ICMAL09040,Crayfishes,Cambarellus puer,Swamp Dwarf Crayfish,Native,Present,,,12090401,,,,,,,,,,Y,3,BISON,,,NEEDS REVIEW - MULTIPLE BISON REFERENCES IN HUC,,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03010107,,,,,,,,,,Y,40,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03010204,,,,,,,,,,Y,4,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03010205,,,,,,,,,,Y,12,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03020101,,,,,,,,,,Y,20,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03020102,,,,,,,,,,Y,24,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03020104,,,,,,,,,,Y,20,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03020201,,,,,,,,,,Y,60,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03020202,,,,,,,,,,Y,4,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03020203,,,,,,,,,,Y,8,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03030002,,,,,,,,,,Y,8,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03030003,,,,,,,,,,Y,12,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03030004,,,,,,,,,,Y,80,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03030005,,,,,,,,,,Y,24,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03030006,,,,,,,,,,Y,28,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03030007,,,,,,,,,,Y,36,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03040203,,,,,,,,,,Y,8,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03040206,,,,,,,,,,Y,12,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03050110,,,,,,,,,,Y,48,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03140203,,,,,,,,,,Y,4,BISON,,,"Florida Museum of Natural History. UF Invertebrate Zoology. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,03140305,,,,,,,,,,Y,8,BISON,,,"Florida Museum of Natural History. UF Invertebrate Zoology. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,04040001,,,,,,,,,,Y,4,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,04090002,,,,,,,,,,Y,24,BISON,,,"Canadian Museum of Nature. Canadian Museum of Nature Crustacea Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,04090004,,,,,,,,,,Y,8,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,04100010,,,,,,,,,,Y,4,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,04100011,,,,,,,,,,Y,4,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,04110004,,,,,,,,,,Y,4,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,04120101,,,,,,,,,,Y,8,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,04120200,,,,,,,,,,Y,4,BISON,,,"Canadian Museum of Nature. Canadian Museum of Nature Crustacea Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,05140101,,,,,,,,,,Y,4,BISON,,,"Museum of Comparative Zoology, Harvard University. Museum of Comparative Zoology, Harvard University. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,07080201,,,,,,,,,,Y,4,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,11110203,,,,,,,,,,Y,4,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12010002,,,,,,,,,,Y,4,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12020002,,,,,,,,,,Y,20,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12020006,,,,,,,,,,Y,24,BISON,,,NEEDS REVIEW - MULTIPLE BISON REFERENCES IN HUC,,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12020007,,,,,,,,,,Y,4,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12030202,,,,,,,,,,Y,8,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12040101,,,,,,,,,,Y,4,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12040103,,,,,,,,,,Y,4,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12040104,,,,,,,,,,Y,4,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12040201,,,,,,,,,,Y,8,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12040204,,,,,,,,,,Y,8,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12040205,,,,,,,,,,Y,4,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12070101,,,,,,,,,,Y,4,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12070102,,,,,,,,,,Y,4,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12070103,,,,,,,,,,Y,40,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12070104,,,,,,,,,,Y,24,BISON,,,NEEDS REVIEW - MULTIPLE BISON REFERENCES IN HUC,,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12090401,,,,,,,,,,Y,12,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12090402,,,,,,,,,,Y,4,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106957,2-106957,ICMAL15120,Crayfishes,Creaserinus fodiens,Digger Crayfish,Native,Present,,,12100303,,,,,,,,,,Y,4,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
